Tools,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,Frame,Time [sec],Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821686,1696194894.768931074,1,OK,84.3570572,-65.2471030,-80.7647942,-3.348,-147.746,-1135.822,0.1482212,4,OK,-3.362,-147.662,-1135.904,OK,-53.086,-150.292,-1132.323,OK,-104.788,-129.744,-1139.499,OK,-136.182,-176.962,-1116.411
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821689,1696194894.818931074,1,OK,84.3789012,-65.1558323,-80.8723585,-3.619,-147.614,-1135.965,0.1568636,4,OK,-3.625,-147.525,-1136.063,OK,-53.367,-150.090,-1132.470,OK,-105.030,-129.490,-1139.738,OK,-136.512,-176.619,-1116.595
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821692,1696194894.868931074,1,OK,84.5509543,-65.1604681,-81.0007245,-3.996,-147.725,-1135.978,0.1498916,4,OK,-4.006,-147.635,-1136.061,OK,-53.742,-150.253,-1132.555,OK,-105.419,-129.696,-1139.843,OK,-136.877,-176.860,-1116.727
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821695,1696194894.918931074,1,OK,84.6628638,-65.1644916,-81.0635672,-4.100,-147.860,-1135.901,0.1489118,4,OK,-4.107,-147.773,-1135.982,OK,-53.849,-150.433,-1132.501,OK,-105.542,-129.922,-1139.815,OK,-136.958,-177.126,-1116.711
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821698,1696194894.968931074,1,OK,84.7701388,-65.1586174,-81.2325726,-3.957,-147.858,-1135.915,0.1510686,4,OK,-3.966,-147.777,-1136.008,OK,-53.711,-150.381,-1132.555,OK,-105.381,-129.848,-1139.958,OK,-136.862,-177.011,-1116.887
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821701,1696194895.018931071,1,OK,84.7467644,-65.1885678,-81.1778935,-3.766,-147.924,-1135.815,0.1444582,4,OK,-3.778,-147.839,-1135.897,OK,-53.518,-150.474,-1132.459,OK,-105.196,-129.960,-1139.808,OK,-136.649,-177.145,-1116.754
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821704,1696194895.068931071,1,OK,84.6629274,-65.1560379,-81.1208931,-3.400,-147.927,-1135.667,0.1487637,4,OK,-3.412,-147.837,-1135.746,OK,-53.152,-150.461,-1132.291,OK,-104.824,-129.900,-1139.624,OK,-136.290,-177.066,-1116.526
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821707,1696194895.118931071,1,OK,84.5001760,-65.1699623,-81.0213757,-3.169,-147.867,-1135.560,0.1527252,4,OK,-3.178,-147.776,-1135.650,OK,-52.921,-150.336,-1132.133,OK,-104.574,-129.716,-1139.441,OK,-136.084,-176.838,-1116.340
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821710,1696194895.168931071,1,OK,84.4723426,-65.1785207,-80.8644783,-3.113,-147.860,-1135.433,0.1514730,4,OK,-3.123,-147.773,-1135.524,OK,-52.857,-150.425,-1131.947,OK,-104.558,-129.914,-1139.195,OK,-135.947,-177.104,-1116.071
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821713,1696194895.218931071,1,OK,84.4397846,-65.1903784,-80.7989921,-3.147,-147.804,-1135.374,0.1481844,4,OK,-3.157,-147.715,-1135.458,OK,-52.886,-150.392,-1131.877,OK,-104.602,-129.904,-1139.081,OK,-135.962,-177.115,-1115.956
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821716,1696194895.268931071,1,OK,84.5211021,-65.1715460,-80.9448203,-3.142,-147.682,-1135.412,0.1477655,4,OK,-3.154,-147.594,-1135.495,OK,-52.887,-150.225,-1131.971,OK,-104.570,-129.692,-1139.233,OK,-136.004,-176.870,-1116.117
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821719,1696194895.318931071,1,OK,84.2727966,-65.1683715,-80.6768330,-2.809,-147.538,-1135.568,0.1478052,4,OK,-2.824,-147.448,-1135.650,OK,-52.541,-150.079,-1132.031,OK,-104.246,-129.543,-1139.184,OK,-135.637,-176.712,-1116.017
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821722,1696194895.368931071,1,OK,84.2144478,-65.1458996,-80.6450121,-2.554,-147.402,-1135.828,0.1428414,4,OK,-2.567,-147.313,-1135.902,OK,-52.288,-149.914,-1132.290,OK,-103.985,-129.354,-1139.422,OK,-135.391,-176.501,-1116.227
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821725,1696194895.418931071,1,OK,84.1434505,-65.1115993,-80.6119685,-2.346,-147.295,-1136.076,0.1478679,4,OK,-2.359,-147.208,-1136.159,OK,-52.076,-149.767,-1132.506,OK,-103.768,-129.177,-1139.653,OK,-135.200,-176.290,-1116.422
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821728,1696194895.468931071,1,OK,84.1008378,-65.0967380,-80.5223563,-2.119,-147.153,-1136.279,0.1535505,4,OK,-2.132,-147.065,-1136.366,OK,-51.845,-149.663,-1132.665,OK,-103.557,-129.098,-1139.794,OK,-134.938,-176.235,-1116.529
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821731,1696194895.518931071,1,OK,84.0820479,-65.0888079,-80.5185612,-2.107,-146.973,-1136.484,0.1535209,4,OK,-2.120,-146.890,-1136.576,OK,-51.835,-149.461,-1132.858,OK,-103.541,-128.893,-1139.999,OK,-134.931,-176.019,-1116.726
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821734,1696194895.568931071,1,OK,84.0342545,-65.1046255,-80.4889214,-2.160,-146.831,-1136.708,0.1479232,4,OK,-2.169,-146.743,-1136.790,OK,-51.888,-149.305,-1133.095,OK,-103.582,-128.717,-1140.192,OK,-134.999,-175.832,-1116.930
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821737,1696194895.618931071,1,OK,84.2112794,-65.0601349,-80.6340434,-2.279,-146.835,-1136.831,0.1498670,4,OK,-2.293,-146.750,-1136.919,OK,-52.011,-149.342,-1133.252,OK,-103.713,-128.804,-1140.434,OK,-135.107,-175.924,-1117.161
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821740,1696194895.668931071,1,OK,84.3335194,-65.0424689,-80.7398495,-2.452,-146.893,-1136.924,0.1456762,4,OK,-2.463,-146.806,-1136.999,OK,-52.186,-149.429,-1133.403,OK,-103.897,-128.903,-1140.607,OK,-135.280,-176.036,-1117.336
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821743,1696194895.718931071,1,OK,84.3434107,-64.9894130,-80.8505056,-2.299,-146.866,-1137.055,0.1564759,4,OK,-2.309,-146.780,-1137.146,OK,-52.037,-149.318,-1133.541,OK,-103.711,-128.714,-1140.838,OK,-135.190,-175.786,-1117.537
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821746,1696194895.768931071,1,OK,84.3324470,-64.9730557,-80.8952316,-2.179,-146.866,-1137.157,0.1529528,4,OK,-2.191,-146.781,-1137.245,OK,-51.925,-149.268,-1133.660,OK,-103.569,-128.627,-1140.974,OK,-135.102,-175.659,-1117.669
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821749,1696194895.818931071,1,OK,84.2976791,-65.0496167,-80.7885269,-2.199,-146.839,-1137.212,0.1481013,4,OK,-2.211,-146.752,-1137.289,OK,-51.936,-149.307,-1133.706,OK,-103.617,-128.705,-1140.933,OK,-135.075,-175.801,-1117.676
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821752,1696194895.868931071,1,OK,84.3795658,-65.0414693,-80.9605713,-2.301,-146.765,-1137.221,0.1448083,4,OK,-2.313,-146.681,-1137.294,OK,-52.046,-149.165,-1133.782,OK,-103.693,-128.499,-1141.072,OK,-135.234,-175.550,-1117.841
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821755,1696194895.918931071,1,OK,84.2989367,-65.0602343,-80.8354161,-2.200,-146.736,-1137.278,0.1449057,4,OK,-2.213,-146.648,-1137.348,OK,-51.938,-149.170,-1133.801,OK,-103.605,-128.530,-1141.029,OK,-135.104,-175.603,-1117.792
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821758,1696194895.968931071,1,OK,84.3510093,-65.0795918,-80.8531335,-2.338,-146.778,-1137.279,0.1534833,4,OK,-2.347,-146.693,-1137.369,OK,-52.078,-149.237,-1133.778,OK,-103.751,-128.634,-1141.049,OK,-135.228,-175.737,-1117.831
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821761,1696194896.018931074,1,OK,84.3905225,-65.0624293,-80.9735295,-2.290,-146.713,-1137.313,0.1598415,4,OK,-2.302,-146.630,-1137.411,OK,-52.035,-149.112,-1133.839,OK,-103.679,-128.444,-1141.182,OK,-135.229,-175.506,-1117.969
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821764,1696194896.068931074,1,OK,84.3492628,-65.0721268,-80.9496805,-2.163,-146.658,-1137.341,0.1482923,4,OK,-2.174,-146.575,-1137.422,OK,-51.910,-149.041,-1133.889,OK,-103.549,-128.356,-1141.182,OK,-135.108,-175.406,-1117.976
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821767,1696194896.118931074,1,OK,84.3805728,-65.1262437,-80.9894385,-2.182,-146.703,-1137.342,0.1619626,4,OK,-2.197,-146.617,-1137.444,OK,-51.925,-149.084,-1133.875,OK,-103.561,-128.393,-1141.212,OK,-135.142,-175.456,-1118.063
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821770,1696194896.168931074,1,OK,84.3930237,-65.1253227,-80.9549597,-2.137,-146.745,-1137.268,0.1526872,4,OK,-2.152,-146.659,-1137.359,OK,-51.881,-149.162,-1133.809,OK,-103.529,-128.514,-1141.107,OK,-135.067,-175.598,-1117.952
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821773,1696194896.218931074,1,OK,84.3945973,-65.1428520,-80.9979568,-2.237,-146.702,-1137.171,0.1588823,4,OK,-2.253,-146.617,-1137.271,OK,-51.983,-149.086,-1133.712,OK,-103.616,-128.403,-1141.043,OK,-135.194,-175.474,-1117.912
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821776,1696194896.268931074,1,OK,84.4846713,-65.1490758,-80.9949574,-2.526,-146.756,-1137.003,0.1560132,4,OK,-2.540,-146.669,-1137.094,OK,-52.267,-149.226,-1133.561,OK,-103.931,-128.618,-1140.870,OK,-135.440,-175.750,-1117.740
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821779,1696194896.318931074,1,OK,84.5175889,-65.1223223,-81.0708150,-2.575,-146.882,-1136.864,0.1570053,4,OK,-2.585,-146.796,-1136.957,OK,-52.320,-149.319,-1133.444,OK,-103.970,-128.679,-1140.794,OK,-135.517,-175.784,-1117.654
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821782,1696194896.368931074,1,OK,84.5633797,-65.2244774,-81.0350754,-2.619,-147.036,-1136.808,0.1538920,4,OK,-2.631,-146.949,-1136.902,OK,-52.367,-149.546,-1133.387,OK,-104.036,-128.973,-1140.693,OK,-135.516,-176.148,-1117.641
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821785,1696194896.418931074,1,OK,84.4257380,-65.2043998,-80.8697163,-2.681,-147.169,-1136.860,0.1525399,4,OK,-2.689,-147.084,-1136.947,OK,-52.419,-149.690,-1133.385,OK,-104.117,-129.122,-1140.624,OK,-135.545,-176.307,-1117.518
1,Port 0x01: seife seife-3dcc4401-1  s/n:3DCC4401,1419821788,1696194896.468931074,1,OK,84.5235922,-65.2768016,-80.9899391,-2.671,-147.225,-1136.950,0.1513450,4,OK,-2.679,-147.137,-1137.038,OK,-52.414,-149.740,-1133.529,OK,-104.095,-129.158,-1140.792,OK,-135.562,-176.356,-1117.776
